Priority,Status,Assignee,Reporter,Creator,Date Created,Date Updated,Date Resolved,Time Spent,Time Spent (Without Outliers),Repair Time,Repair Time (Without Outliers),completed,open,failed_fix,assigned,last28,Assigned to a Developer,Created by a Developer,Reported by a Developer
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-12-11,2019-12-11,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-12-11,2019-12-11,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,ScottSummerford,JosephWallace,JosephWallace,2019-12-09,2019-12-11,2019-12-11,2,NA,2,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-12-05,2019-12-09,NA,4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-12-06,2019-12-06,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-12-03,2019-12-04,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-12-03,2019-12-03,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-11-19,2019-12-03,NA,14,14,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,JosephWallace,JosephWallace,2019-11-19,2019-12-03,NA,14,14,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-12-02,2019-12-02,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,JosephWallace,JosephWallace,2019-11-15,2019-11-20,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-11-15,2019-11-20,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-11-18,2019-11-18,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-11-15,2019-11-18,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-11-13,2019-11-13,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-11-05,2019-11-13,NA,8,8,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-10-21,2019-11-13,NA,23,23,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,DrewPolhamus,DrewPolhamus,2019-10-23,2019-11-06,NA,14,14,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-10-21,2019-10-22,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-10-17,2019-10-21,NA,4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-10-16,2019-10-21,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-10-16,2019-10-21,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-10-11,2019-10-21,NA,10,10,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-09,2019-10-21,NA,42,42,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-13,2019-10-18,NA,35,35,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-06-24,2019-10-11,NA,109,109,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-06-13,2019-10-11,NA,120,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-06-25,2019-10-11,NA,108,108,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-10-01,2019-10-11,NA,10,10,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-09-25,2019-10-11,NA,16,16,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-18,2019-10-11,NA,23,23,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-17,2019-10-11,NA,24,24,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-09-17,2019-10-11,NA,24,24,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-17,2019-10-11,NA,24,24,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,WilliamGoodwin,WilliamGoodwin,2019-09-16,2019-10-11,NA,25,25,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,WilliamGoodwin,WilliamGoodwin,2019-09-16,2019-10-11,NA,25,25,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-09-17,2019-10-11,NA,24,24,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-10-08,2019-10-11,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-09-18,2019-10-10,NA,22,22,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-08-14,2019-09-25,NA,42,42,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,MichaelJones,MichaelJones,2019-07-18,2019-09-23,2019-09-23,67,67,67,67,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-07-26,2019-09-17,NA,53,53,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,RyanFord,RyanFord,2019-09-05,2019-09-16,2019-09-16,11,11,11,11,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,NancyKraus,NancyKraus,2019-09-06,2019-09-16,2019-09-16,10,10,10,10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,ScottSummerford,ScottSummerford,ScottSummerford,2019-09-11,2019-09-16,2019-09-16,5,5,5,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,NancyKraus,NancyKraus,2019-09-05,2019-09-16,2019-09-16,11,11,11,11,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,NancyKraus,NancyKraus,2019-09-06,2019-09-16,2019-09-16,10,10,10,10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,WilliamGoodwin,WilliamGoodwin,2019-09-10,2019-09-16,NA,6,6,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-09-12,2019-09-16,NA,4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-09-11,2019-09-16,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-09-13,2019-09-16,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-08-27,2019-09-13,NA,17,17,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,ScottSummerford,NancyKraus,NancyKraus,2019-08-14,2019-09-13,2019-09-13,30,30,30,30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-09-09,2019-09-10,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,WilliamGoodwin,WilliamGoodwin,2019-09-04,2019-09-09,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Ready For Test,NancyKraus,MattChild,MattChild,2019-02-15,2019-09-04,NA,201,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,PeterMorrissey,PeterMorrissey,2019-08-13,2019-08-30,2019-08-30,17,17,17,17,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,NancyKraus,NancyKraus,2019-08-13,2019-08-30,2019-08-30,17,17,17,17,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,MichaelJones,MichaelJones,2019-08-07,2019-08-29,2019-08-29,22,22,22,22,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-28,2019-08-29,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-15,2019-08-29,NA,14,14,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-08-27,2019-08-29,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-27,2019-08-29,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-07-18,2019-08-27,NA,40,40,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,MattChild,MattChild,2019-08-15,2019-08-27,2019-08-27,12,12,12,12,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-08-23,2019-08-26,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,PeterMorrissey,MattChild,MattChild,2019-07-23,2019-08-26,NA,34,34,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,NathanielFrazier,NathanielFrazier,2019-07-31,2019-08-23,2019-08-23,23,23,23,23,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-05-24,2019-08-21,NA,89,89,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-08-14,2019-08-19,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-08-14,2019-08-19,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-08-14,2019-08-19,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,PeterMorrissey,PeterMorrissey,2019-08-02,2019-08-14,2019-08-14,12,12,12,12,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-07-24,2019-08-14,NA,21,21,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-08-08,2019-08-13,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-07-26,2019-08-13,NA,18,18,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-07-31,2019-08-13,NA,13,13,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-07,2019-08-09,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-07,2019-08-09,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-08-05,2019-08-09,NA,4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-07-08,2019-08-07,NA,30,30,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,MichaelJones,MichaelJones,2019-06-13,2019-07-31,2019-07-31,48,48,48,48,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-07-24,2019-07-25,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-01-30,2019-07-25,NA,176,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,ScottSummerford,ScottSummerford,2019-07-19,2019-07-23,2019-07-23,4,NA,4,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-07-18,2019-07-23,NA,5,5,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-07-19,2019-07-23,NA,4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,AlanJones,AlanJones,2019-07-22,2019-07-23,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-07-22,2019-07-22,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2019-07-22,2019-07-22,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-11,2019-07-22,NA,41,41,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-04-16,2019-07-17,2019-07-17,92,92,92,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,PeterMorrissey,PeterMorrissey,2019-07-15,2019-07-16,2019-07-16,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,NancyKraus,NancyKraus,2019-06-18,2019-07-12,2019-07-12,24,24,24,24,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-04-17,2019-07-05,NA,444,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-10-23,2019-07-05,NA,255,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-11-08,2019-07-05,NA,239,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-12-14,2019-07-05,NA,203,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-08-14,2019-07-05,NA,325,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2017-11-07,2019-07-05,NA,605,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,DanielBiester,DanielBiester,2018-01-10,2019-07-05,NA,541,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-02-20,2019-07-05,NA,500,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-15,2019-07-05,NA,477,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-01-03,2019-07-05,NA,548,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-11-27,2019-07-05,NA,220,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,BrittanyMcCray,BrittanyMcCray,2018-02-12,2019-07-05,NA,508,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-02-22,2019-07-05,NA,133,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,PeteSchatz,MattChild,MattChild,2018-12-13,2019-07-05,NA,204,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-03-08,2019-07-05,NA,119,119,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-03-12,2019-07-05,NA,115,115,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,BrittanyMcCray,BrittanyMcCray,2018-03-07,2019-07-05,NA,485,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,JohnSieck,JohnSieck,2018-02-14,2019-07-05,NA,506,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-02-09,2019-07-05,NA,511,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,DanielBiester,DanielBiester,2017-12-04,2019-07-05,NA,578,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2017-11-07,2019-07-05,NA,605,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-01-12,2019-07-05,NA,539,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-01-31,2019-07-05,NA,520,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,JohnSieck,JohnSieck,2018-02-15,2019-07-05,NA,505,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-12-08,2019-07-05,NA,574,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2017-09-13,2019-07-05,NA,660,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2017-10-03,2019-07-05,NA,640,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-06-08,2019-07-05,NA,757,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-06-08,2019-07-05,NA,757,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2017-11-06,2019-07-05,NA,606,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2017-10-24,2019-07-05,NA,619,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-02-27,2019-07-05,NA,493,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-04-18,2019-07-05,NA,443,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-07-04,2019-07-05,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-04-21,2019-07-05,NA,805,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,DanielBiester,DanielBiester,2017-10-18,2019-07-05,NA,625,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-02-28,2019-07-05,NA,492,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-01-24,2019-07-05,NA,527,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2017-06-14,2019-07-05,NA,751,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-06,2019-07-05,NA,486,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-01-05,2019-07-05,NA,546,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-06-28,2019-07-05,NA,372,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-07-03,2019-07-05,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-01-16,2019-06-28,NA,528,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-08-17,2019-06-28,NA,315,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanFord,RyanFord,2019-06-17,2019-06-24,NA,7,7,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-11,2019-06-12,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-11,2019-06-12,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-11,2019-06-12,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-11,2019-06-12,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-06-07,2019-06-11,2019-06-11,4,NA,4,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,ScottSummerford,RyanScranton,RyanScranton,2019-06-06,2019-06-11,2019-06-11,5,5,5,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
